adm4_pcode,date,adm1_en,adm2_en,adm3_pcode,adm3_en,adm4_en,brgy_total_area,pr_monthly_total_mm,tave_monthly_mean_c,tmin_monthly_mean_c,tmax_monthly_mean_c,heat_index_monthly_mean_c,heat_index_monthly_max_c,rh_monthly_mean_pct,wind_speed_monthly_mean,solar_rad_monthly_mean,dengue_cases,dengue_deaths,google_bldgs_count,google_bldgs_density,google_bldgs_pct_built_up_area,google_bldgs_area_mean,pop_count_total,pop_density_mean,pr_total_mm_lag_1m,heat_index_mean_lag_1m,tave_mean_lag_1m,pr_total_mm_lag_2m,heat_index_mean_lag_2m,tave_mean_lag_2m,pr_total_mm_lag_3m,heat_index_mean_lag_3m,tave_mean_lag_3m,pr_rolling_3m_avg,brgy_p75_threshold,is_outbreak
PH104305080,2005-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,351.34,25.360666666666667,22.494666666666667,28.4,26.832666666666668,28.08,80.235,0.56,217.91566666666668,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,233.94,26.871612903225806,25.30258064516129,251.9,27.074838709677422,25.350645161290323,197.15,27.645333333333333,25.656,279.06,5.0,0
PH104305080,2005-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,226.34,25.47451612903226,22.687741935483867,28.761290322580646,27.440645161290323,29.22,85.49677419354839,0.2783870967741936,214.05193548387095,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,351.34,26.832666666666668,25.360666666666667,233.94,26.871612903225806,25.30258064516129,251.9,27.074838709677422,25.350645161290323,270.53999999999996,5.0,0
PH104305080,2005-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,119.91,25.248333333333335,22.461333333333336,28.497666666666664,27.041,28.99,85.46533333333333,0.32733333333333337,197.20666666666665,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,226.34,27.440645161290323,25.47451612903226,351.34,26.832666666666668,25.360666666666667,233.94,26.871612903225806,25.30258064516129,232.52999999999997,5.0,0
PH104305080,2005-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,211.0,25.069032258064517,22.70193548387097,28.047096774193548,26.713225806451614,28.16,86.6858064516129,0.327741935483871,154.58354838709678,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,119.91,27.041,25.248333333333335,226.34,27.440645161290323,25.47451612903226,351.34,26.832666666666668,25.360666666666667,185.75,5.0,0
PH104305080,2006-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,121.54,24.943548387096776,22.26806451612903,28.09032258064516,26.379032258064516,28.03,84.09516129032258,0.4645161290322581,188.90225806451613,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,211.0,26.713225806451614,25.069032258064517,119.91,27.041,25.248333333333335,226.34,27.440645161290323,25.47451612903226,150.81666666666666,5.0,0
PH104305080,2006-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,62.27,25.285357142857144,22.370714285714286,28.72392857142857,26.869285714285716,28.2,82.65035714285715,0.6042857142857143,209.55642857142857,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,121.54,26.379032258064516,24.943548387096776,211.0,26.713225806451614,25.069032258064517,119.91,27.041,25.248333333333335,131.60333333333332,5.0,0
PH104305080,2006-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,114.11999999999999,25.50741935483871,22.250967741935483,29.080967741935485,27.34,29.06,83.29677419354839,0.3832258064516129,239.47354838709677,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,62.27,26.869285714285716,25.285357142857144,121.54,26.379032258064516,24.943548387096776,211.0,26.713225806451614,25.069032258064517,99.31,5.0,0
PH104305080,2006-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,52.32,25.903000000000002,22.275333333333332,29.67,27.964666666666666,29.61,81.80233333333334,0.21566666666666665,259.1756666666667,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,114.11999999999999,27.34,25.50741935483871,62.27,26.869285714285716,25.285357142857144,121.54,26.379032258064516,24.943548387096776,76.23666666666666,5.0,0
PH104305080,2006-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,93.86999999999999,25.787419354838708,22.69161290322581,29.285806451612903,28.061935483870965,29.27,85.20451612903226,0.28483870967741937,228.90548387096774,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,52.32,27.964666666666666,25.903000000000002,114.11999999999999,27.34,25.50741935483871,62.27,26.869285714285716,25.285357142857144,86.77,5.0,0
PH104305080,2006-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,296.82,25.397333333333332,22.679,28.309,27.316333333333333,28.83,86.44833333333332,0.30533333333333335,204.69799999999998,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,93.86999999999999,28.061935483870965,25.787419354838708,52.32,27.964666666666666,25.903000000000002,114.11999999999999,27.34,25.50741935483871,147.67,5.0,0
PH104305080,2006-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,219.44,25.64,22.925483870967742,28.59032258064516,27.240322580645163,28.83,79.18870967741935,0.5222580645161291,224.0732258064516,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,296.82,27.316333333333333,25.397333333333332,93.86999999999999,28.061935483870965,25.787419354838708,52.32,27.964666666666666,25.903000000000002,203.37666666666667,5.0,0
PH104305080,2006-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,242.85,25.661935483870966,22.87483870967742,28.851290322580645,27.205161290322582,28.3,79.47774193548386,0.6293548387096775,227.79870967741937,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,219.44,27.240322580645163,25.64,296.82,27.316333333333333,25.397333333333332,93.86999999999999,28.061935483870965,25.787419354838708,253.03666666666666,5.0,0
PH104305080,2006-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,169.89,25.319666666666667,22.562333333333335,28.433,26.926333333333332,28.33,82.58366666666667,0.47333333333333333,210.88933333333335,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,242.85,27.205161290322582,25.661935483870966,219.44,27.240322580645163,25.64,296.82,27.316333333333333,25.397333333333332,210.72666666666666,5.0,0
PH104305080,2006-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,249.59,25.129354838709677,22.68903225806452,28.004516129032258,26.741290322580646,28.79,85.3167741935484,0.7338709677419355,210.1448387096774,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,169.89,26.926333333333332,25.319666666666667,242.85,27.205161290322582,25.661935483870966,219.44,27.240322580645163,25.64,220.77666666666664,5.0,0
PH104305080,2006-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,89.5,25.426666666666666,22.183,29.031,27.16166666666667,28.25,82.81233333333333,0.3223333333333333,224.462,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,249.59,26.741290322580646,25.129354838709677,169.89,26.926333333333332,25.319666666666667,242.85,27.205161290322582,25.661935483870966,169.66,5.0,0
PH104305080,2006-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,87.43,25.322580645161292,22.207741935483874,28.836451612903225,27.11935483870968,28.52,84.79806451612903,0.3419354838709677,204.43935483870968,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,89.5,27.16166666666667,25.426666666666666,249.59,26.741290322580646,25.129354838709677,169.89,26.926333333333332,25.319666666666667,142.17333333333335,5.0,0
PH104305080,2007-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,167.94,24.970645161290324,22.524838709677418,27.87516129032258,26.403548387096773,28.02,84.76290322580645,0.5870967741935483,166.59129032258065,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,87.43,27.11935483870968,25.322580645161292,89.5,27.16166666666667,25.426666666666666,249.59,26.741290322580646,25.129354838709677,114.95666666666666,5.0,0
PH104305080,2007-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,53.79,24.99607142857143,22.041785714285712,28.395357142857144,26.527142857142856,28.13,84.33857142857143,0.5482142857142857,203.3685714285714,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,167.94,26.403548387096773,24.970645161290324,87.43,27.11935483870968,25.322580645161292,89.5,27.16166666666667,25.426666666666666,103.05333333333334,5.0,0
PH104305080,2007-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,45.91,25.40967741935484,21.880967741935482,29.254516129032258,27.03774193548387,29.16,81.45451612903226,0.3419354838709677,254.60967741935482,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,53.79,26.527142857142856,24.99607142857143,167.94,26.403548387096773,24.970645161290324,87.43,27.11935483870968,25.322580645161292,89.21333333333332,5.0,0
PH104305080,2007-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,44.57,26.078333333333333,22.692333333333334,29.795333333333335,28.32133333333333,30.08,82.16000000000001,0.286,261.3276666666667,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,45.91,27.03774193548387,25.40967741935484,53.79,26.527142857142856,24.99607142857143,167.94,26.403548387096773,24.970645161290324,48.089999999999996,5.0,0
PH104305080,2007-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,149.59,26.01516129032258,22.986129032258066,29.33516129032258,28.24225806451613,29.06,83.13548387096773,0.29129032258064513,238.83322580645162,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,44.57,28.32133333333333,26.078333333333333,45.91,27.03774193548387,25.40967741935484,53.79,26.527142857142856,24.99607142857143,80.02333333333334,5.0,0
PH104305080,2007-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,307.93,25.87066666666667,22.936333333333334,29.212,28.118666666666666,29.31,85.89866666666667,0.2986666666666667,214.64833333333334,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,149.59,28.24225806451613,26.01516129032258,44.57,28.32133333333333,26.078333333333333,45.91,27.03774193548387,25.40967741935484,167.36333333333334,5.0,0
PH104305080,2007-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,272.79,25.491935483870968,22.740000000000002,28.79,27.235806451612905,29.07,82.82290322580646,0.48129032258064514,221.46483870967742,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,307.93,28.118666666666666,25.87066666666667,149.59,28.24225806451613,26.01516129032258,44.57,28.32133333333333,26.078333333333333,243.4366666666667,5.0,0
PH104305080,2007-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,281.98,25.38806451612903,22.55354838709677,28.497741935483873,26.93516129032258,28.3,81.34258064516129,0.3664516129032258,217.7132258064516,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,272.79,27.235806451612905,25.491935483870968,307.93,28.118666666666666,25.87066666666667,149.59,28.24225806451613,26.01516129032258,287.56666666666666,5.0,0
PH104305080,2007-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,229.95,25.465,22.827333333333335,28.349333333333334,27.109333333333332,28.51,82.07133333333333,0.43833333333333335,201.425,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,281.98,26.93516129032258,25.38806451612903,272.79,27.235806451612905,25.491935483870968,307.93,28.118666666666666,25.87066666666667,261.5733333333333,5.0,0
PH104305080,2007-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,296.62,25.388709677419353,22.631612903225808,28.488064516129032,27.14516129032258,28.71,83.76967741935485,0.36258064516129035,208.2783870967742,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,229.95,27.109333333333332,25.465,281.98,26.93516129032258,25.38806451612903,272.79,27.235806451612905,25.491935483870968,269.51666666666665,5.0,0
PH104305080,2007-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,187.38,24.837,22.388666666666666,27.738666666666667,26.293999999999997,27.63,85.13333333333334,0.5386666666666666,177.97133333333335,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,296.62,27.14516129032258,25.388709677419353,229.95,27.109333333333332,25.465,281.98,26.93516129032258,25.38806451612903,237.98333333333335,5.0,0
PH104305080,2007-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,112.5,25.475806451612904,22.64516129032258,28.76225806451613,27.291290322580643,28.86,84.16387096774193,0.5164516129032258,188.47645161290322,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,187.38,26.293999999999997,24.837,296.62,27.14516129032258,25.388709677419353,229.95,27.109333333333332,25.465,198.83333333333334,5.0,0
PH104305080,2008-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,187.0,25.074516129032258,22.38,28.346451612903227,26.49741935483871,27.83,83.33612903225807,0.6667741935483872,190.2064516129032,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,112.5,27.291290322580643,25.475806451612904,187.38,26.293999999999997,24.837,296.62,27.14516129032258,25.388709677419353,162.29333333333332,5.0,0
PH104305080,2008-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,158.38,24.696206896551725,21.920689655172417,27.994137931034484,26.02896551724138,27.51,84.93206896551725,0.43241379310344824,192.4586206896552,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,187.0,26.49741935483871,25.074516129032258,112.5,27.291290322580643,25.475806451612904,187.38,26.293999999999997,24.837,152.62666666666667,5.0,0
PH104305080,2008-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,164.77,25.37451612903226,22.261935483870968,29.003548387096775,27.063870967741938,28.56,83.23483870967742,0.3229032258064516,234.57096774193548,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,158.38,26.02896551724138,24.696206896551725,187.0,26.49741935483871,25.074516129032258,112.5,27.291290322580643,25.475806451612904,170.04999999999998,5.0,0
PH104305080,2008-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,111.93,25.697666666666667,22.517333333333333,29.253333333333334,27.599,29.47,83.279,0.22466666666666668,241.54666666666665,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,164.77,27.063870967741938,25.37451612903226,158.38,26.02896551724138,24.696206896551725,187.0,26.49741935483871,25.074516129032258,145.02666666666667,5.0,0
PH104305080,2008-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,167.5,25.64,22.818387096774195,28.663225806451614,27.36225806451613,28.73,80.84483870967742,0.4687096774193549,217.72645161290325,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,111.93,27.599,25.697666666666667,164.77,27.063870967741938,25.37451612903226,158.38,26.02896551724138,24.696206896551725,148.0666666666667,5.0,0
PH104305080,2008-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,332.85,25.427333333333333,22.613666666666667,28.581333333333337,27.209333333333333,29.04,83.79066666666667,0.3813333333333333,216.236,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,167.5,27.36225806451613,25.64,111.93,27.599,25.697666666666667,164.77,27.063870967741938,25.37451612903226,204.09333333333336,5.0,0
PH104305080,2008-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,256.14,25.325806451612905,22.434838709677418,28.503225806451614,27.051290322580645,28.44,83.9674193548387,0.3351612903225807,216.82612903225805,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,332.85,27.209333333333333,25.427333333333333,167.5,27.36225806451613,25.64,111.93,27.599,25.697666666666667,252.16333333333333,5.0,0
PH104305080,2008-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,296.90999999999997,25.258709677419354,22.231612903225805,28.565483870967743,26.772903225806452,28.31,81.47870967741936,0.34451612903225803,235.89193548387095,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,256.14,27.051290322580645,25.325806451612905,332.85,27.209333333333333,25.427333333333333,167.5,27.36225806451613,25.64,295.3,5.0,0
PH104305080,2008-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,282.59999999999997,25.341666666666665,22.561666666666667,28.52,26.799666666666667,28.65,79.71566666666666,0.5616666666666668,215.25766666666667,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,296.90999999999997,26.772903225806452,25.258709677419354,256.14,27.051290322580645,25.325806451612905,332.85,27.209333333333333,25.427333333333333,278.54999999999995,5.0,0
PH104305080,2008-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,246.32,25.45225806451613,22.523870967741935,28.74483870967742,27.393225806451614,28.86,85.08838709677418,0.2658064516129032,209.39935483870968,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,282.59999999999997,26.799666666666667,25.341666666666665,296.90999999999997,26.772903225806452,25.258709677419354,256.14,27.051290322580645,25.325806451612905,275.27666666666664,5.0,0
PH104305080,2008-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,150.76999999999998,25.584999999999997,22.785666666666668,29.014333333333333,27.55233333333333,28.71,84.84566666666666,0.323,196.84766666666667,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,246.32,27.393225806451614,25.45225806451613,282.59999999999997,26.799666666666667,25.341666666666665,296.90999999999997,26.772903225806452,25.258709677419354,226.5633333333333,5.0,0
PH104305080,2008-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,158.76,25.13258064516129,22.495483870967742,28.32225806451613,26.84225806451613,28.33,86.20870967741935,0.4038709677419355,181.78,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,150.76999999999998,27.55233333333333,25.584999999999997,246.32,27.393225806451614,25.45225806451613,282.59999999999997,26.799666666666667,25.341666666666665,185.2833333333333,5.0,0
PH104305080,2009-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,311.4,24.73741935483871,22.567741935483873,27.373548387096776,26.276129032258062,28.22,88.63741935483871,0.6090322580645161,156.0793548387097,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,158.76,26.84225806451613,25.13258064516129,150.76999999999998,27.55233333333333,25.584999999999997,246.32,27.393225806451614,25.45225806451613,206.97666666666666,5.0,0
PH104305080,2009-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,193.98,25.051071428571426,22.531785714285714,28.1375,26.589285714285715,28.92,84.3325,0.5996428571428571,180.43464285714285,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,311.4,26.276129032258062,24.73741935483871,158.76,26.84225806451613,25.13258064516129,150.76999999999998,27.55233333333333,25.584999999999997,221.38,5.0,0
PH104305080,2009-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,97.80000000000001,25.523870967741935,22.241612903225807,29.259677419354837,27.365483870967743,28.77,82.94354838709677,0.2803225806451613,249.86806451612904,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,193.98,26.589285714285715,25.051071428571426,311.4,26.276129032258062,24.73741935483871,158.76,26.84225806451613,25.13258064516129,201.05999999999997,5.0,0
PH104305080,2009-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,93.16,26.147333333333332,23.249000000000002,29.477666666666668,28.259333333333334,29.98,81.64966666666668,0.44966666666666666,224.16199999999998,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,97.80000000000001,27.365483870967743,25.523870967741935,193.98,26.589285714285715,25.051071428571426,311.4,26.276129032258062,24.73741935483871,128.31333333333333,5.0,0
PH104305080,2009-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,200.60999999999999,26.082903225806454,23.095483870967744,29.477096774193548,28.230967741935483,29.63,82.28451612903227,0.3129032258064516,228.60645161290324,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,93.16,28.259333333333334,26.147333333333332,97.80000000000001,27.365483870967743,25.523870967741935,193.98,26.589285714285715,25.051071428571426,130.52333333333334,5.0,0
PH104305080,2009-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,307.51,25.721,22.738,29.034,27.375333333333334,29.45,78.006,0.48133333333333334,220.00633333333334,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,200.60999999999999,28.230967741935483,26.082903225806454,93.16,28.259333333333334,26.147333333333332,97.80000000000001,27.365483870967743,25.523870967741935,200.42666666666665,5.0,0
PH104305080,2009-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,347.78999999999996,25.338709677419356,22.831290322580646,28.28322580645161,26.92806451612903,28.23,82.27709677419355,0.6190322580645161,199.31709677419354,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,307.51,27.375333333333334,25.721,200.60999999999999,28.230967741935483,26.082903225806454,93.16,28.259333333333334,26.147333333333332,285.30333333333334,5.0,0
PH104305080,2009-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,177.54,26.010645161290324,23.050645161290323,29.33225806451613,27.85,29.03,78.00322580645161,0.6245161290322581,241.70032258064515,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,347.78999999999996,26.92806451612903,25.338709677419356,307.51,27.375333333333334,25.721,200.60999999999999,28.230967741935483,26.082903225806454,277.6133333333333,5.0,0
PH104305080,2009-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,172.36,25.793,23.22233333333333,29.005999999999997,27.451999999999998,29.14,78.29299999999999,0.768,222.28866666666667,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,177.54,27.85,26.010645161290324,347.78999999999996,26.92806451612903,25.338709677419356,307.51,27.375333333333334,25.721,232.5633333333333,5.0,0
PH104305080,2009-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,149.75,25.648709677419355,22.740322580645163,29.126774193548385,27.3341935483871,28.64,79.62612903225806,0.5103225806451613,223.17774193548388,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,172.36,27.451999999999998,25.793,177.54,27.85,26.010645161290324,347.78999999999996,26.92806451612903,25.338709677419356,166.54999999999998,5.0,0
PH104305080,2009-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,245.59,25.18933333333333,22.279999999999998,28.48033333333333,26.855,28.65,84.69333333333334,0.5226666666666666,184.91266666666667,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,149.75,27.3341935483871,25.648709677419355,172.36,27.451999999999998,25.793,177.54,27.85,26.010645161290324,189.23333333333335,5.0,0
PH104305080,2009-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,23.979999999999997,24.87548387096774,21.965483870967745,28.18064516129032,26.373548387096776,27.91,84.41354838709678,0.5932258064516129,201.73387096774192,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,245.59,26.855,25.18933333333333,149.75,27.3341935483871,25.648709677419355,172.36,27.451999999999998,25.793,139.77333333333334,5.0,0
PH104305080,2010-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,149.0,25.024193548387096,22.456129032258065,28.041612903225804,26.47774193548387,28.28,84.39870967741936,0.6993548387096774,182.71483870967742,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,23.979999999999997,26.373548387096776,24.87548387096774,245.59,26.855,25.18933333333333,149.75,27.3341935483871,25.648709677419355,139.52333333333334,5.0,0
PH104305080,2010-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,63.230000000000004,25.380357142857143,21.8825,29.136428571428574,26.855357142857144,28.76,78.65714285714286,0.5739285714285715,242.57500000000002,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,149.0,26.47774193548387,25.024193548387096,23.979999999999997,26.373548387096776,24.87548387096774,245.59,26.855,25.18933333333333,78.73666666666666,5.0,0
PH104305080,2010-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,27.86,25.84225806451613,22.38290322580645,29.495806451612903,27.528709677419354,28.9,78.79935483870969,0.48612903225806453,251.22193548387096,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,63.230000000000004,26.855357142857144,25.380357142857143,149.0,26.47774193548387,25.024193548387096,23.979999999999997,26.373548387096776,24.87548387096774,80.03,5.0,0
PH104305080,2010-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,42.74,26.282,22.829333333333334,29.944000000000003,28.563,30.23,81.26933333333334,0.27366666666666667,259.54566666666665,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,27.86,27.528709677419354,25.84225806451613,63.230000000000004,26.855357142857144,25.380357142857143,149.0,26.47774193548387,25.024193548387096,44.61000000000001,5.0,0
